customer_id,subscription_stopped,sentiments,month
150,0,,Jul
150,0,,Jul
150,0,,Jul
150,1,,Jul
151,0,,Jul
151,0,,Jul
151,0,,Jul
151,0,,Jul
151,0,,Jul
151,0,,Jul
151,0,,Aug
151,0,,Aug
151,0,,Aug
151,0,,Aug
151,0,,Aug
151,0,,Aug
151,0,,Sept
152,0,1.0,Feb
152,0,,Mar
152,0,,Apr
152,0,,Apr
152,0,,Apr
152,0,,Apr
152,0,,May
152,0,1.0,May
152,0,1.0,May
152,0,,May
152,0,,May
152,0,1.0,May
152,0,,Jun
152,0,1.0,Jun
152,0,,Jun
152,0,,Jun
152,0,,Jun
152,0,0.0,Jun
152,0,,Jun
152,0,,Jun
152,0,,Jun
152,0,,Jun
154,0,,Aug
154,0,,Aug
154,0,,Aug
154,0,,Sept
154,0,,Sept
154,0,,Sept
154,0,,Sept
155,0,,Feb
155,0,,Feb
155,0,,Mar
155,0,,Mar
155,0,,Mar
155,0,,Mar
155,0,1.0,Apr
155,0,,Apr
155,0,,Apr
155,0,,Apr
155,0,,Apr
155,0,,Apr
155,0,,Apr
155,0,,May
155,0,,May
155,0,,May
155,0,,May
155,0,,May
156,0,,Jan
156,0,1.0,Jan
156,0,,Jan
156,0,,Jan
156,0,,Jan
156,0,,Feb
156,0,,Feb
156,0,,Feb
156,0,,Feb
157,0,,Mar
157,0,,Mar
157,0,,Mar
157,0,,Mar
157,0,,Mar
157,0,,Mar
157,0,,Mar
157,0,,Apr
157,0,,Apr
157,0,,Apr
157,0,,Apr
157,0,,Apr
157,0,,May
157,0,,May
157,0,1.0,May
157,0,,May
157,0,,May
157,0,,May
157,0,0.0,May
157,0,,May
157,0,,Jun
157,0,,Jun
157,1,,Jun
160,0,,Aug
160,0,,Aug
160,0,,Aug
160,0,,Aug
160,0,,Aug
160,0,,Sept
160,1,,Sept
161,0,,Jan
161,0,,Jan
161,0,,Jan
161,0,,Jan
161,0,,Jan
161,0,,Feb
161,0,,Feb
161,0,,Feb
161,0,,Mar
161,0,,Mar
161,0,,Mar
161,0,,Mar
161,0,,Mar
163,0,,Jul
163,0,,Jul
163,0,,Jul
163,0,,Jul
163,0,,Aug
163,0,,Aug
163,0,,Aug
163,0,,Aug
163,0,,Aug
163,0,,Aug
163,0,,Aug
163,0,,Aug
163,0,,Aug
163,0,,Aug
163,0,1.0,Aug
163,0,,Aug
163,0,,Aug
164,0,,Jan
164,0,,Jan
164,0,,Jan
164,0,,Jan
164,0,,Jan
164,0,,Feb
164,0,,Feb
164,0,,Feb
164,0,,Feb
164,0,,Feb
164,0,,Feb
164,0,,Mar
164,0,,Mar
164,0,,Mar
167,0,,Mar
167,0,,Apr
167,0,,Apr
167,0,,May
167,0,,May
167,0,,May
167,0,,May
167,0,,May
167,0,,May
167,0,,Jun
167,0,,Jun
167,0,,Jun
167,0,,Jun
167,0,,Jun
167,0,,Jun
167,0,,Jun
167,0,,Jul
167,0,,Jul
167,0,,Jul
168,0,,Jan
168,0,,Jan
168,0,,Jan
168,0,,Jan
168,0,,Jan
168,0,,Jan
168,0,,Feb
168,0,,Feb
168,0,,Feb
168,0,,Feb
168,0,,Mar
168,0,,Mar
168,0,,Mar
168,0,,Mar
168,1,,Mar
170,0,,May
170,0,,May
170,0,,May
170,0,,May
170,0,,Jun
170,0,,Jun
170,0,,Jun
170,0,,Jul
170,0,,Jul
170,0,,Jul
170,0,,Jul
170,0,,Jul
170,0,1.0,Jul
170,0,1.0,Jul
170,0,,Jul
170,0,,Jul
170,0,,Jul
170,0,,Jul
171,0,,Apr
171,0,,Apr
171,0,,Apr
171,0,,Apr
171,0,,Apr
171,0,,Apr
171,0,,Apr
171,0,,Apr
171,0,,Apr
171,0,1.0,May
173,0,,Aug
173,0,,Aug
173,0,,Aug
173,0,,Aug
173,0,,Sept
174,0,,Apr
174,0,1.0,Apr
174,0,,Apr
174,0,,Apr
174,0,,Apr
174,0,,Apr
174,0,,May
174,0,,May
174,0,0.0,May
174,0,0.0,May
174,0,,May
174,0,,May
174,0,,May
174,0,,May
174,1,,May
175,0,,Aug
175,0,,Aug
175,0,,Aug
175,0,,Aug
175,0,,Aug
175,0,,Aug
175,0,,Aug
175,0,,Aug
175,0,,Aug
177,0,,Apr
177,0,,Apr
177,0,,Apr
177,0,,May
177,0,,May
177,0,,May
177,0,,May
177,0,,Jun
177,0,,Jun
177,0,,Jun
177,0,1.0,Jul
177,0,,Jul
177,0,,Jul
177,0,,Jul
177,0,,Jul
177,0,,Jul
177,0,,Jul
177,0,,Jul
177,0,,Aug
177,0,,Aug
177,0,,Aug
177,0,,Aug
179,0,,Jan
179,0,,Jan
179,0,,Feb
179,0,,Feb
179,0,,Feb
179,0,,Feb
179,0,,Mar
179,0,,Mar
179,0,0.0,Mar
179,0,,Mar
179,0,,Mar
179,0,,Apr
179,0,,Apr
179,0,0.0,Apr
179,0,,Apr
179,0,1.0,Apr
179,0,,Apr
179,1,,May
181,0,,Jun
181,0,,Jun
181,0,,Jun
181,0,,Jun
181,0,,Jun
181,0,,Jun
181,0,,Jul
181,0,,Jul
181,0,,Jul
181,0,,Jul
181,0,,Jul
181,0,,Jul
181,0,,Jul
181,0,,Aug
181,0,,Aug
181,0,0.0,Aug
181,0,,Aug
181,1,,Aug
183,0,,Jan
183,0,,Jan
183,0,,Jan
183,0,,Feb
183,0,,Feb
183,0,,Feb
183,0,,Feb
183,0,,Feb
183,0,,Feb
183,0,,Mar
183,0,,Mar
183,0,,Mar
183,0,,Mar
183,0,,Mar
183,0,,Mar
183,0,,Mar
183,1,,Mar
184,0,,Aug
184,0,,Aug
184,0,,Aug
184,0,,Aug
184,0,,Aug
184,0,,Aug
185,0,,Feb
185,0,,Feb
185,0,,Feb
185,0,,Feb
185,0,,Feb
185,0,,Mar
185,0,,Mar
185,0,,Mar
185,0,,Mar
185,0,,Mar
185,0,1.0,Mar
185,0,,Mar
185,0,,May
185,0,,May
185,0,,May
185,0,,May
185,0,,May
185,0,,May
185,0,,Jun
185,0,,Jun
186,0,,Jan
186,0,,Jan
186,0,,Jan
186,0,,Feb
186,0,,Feb
186,0,,Mar
186,0,,Mar
186,0,,Mar
186,0,,Mar
186,0,,Apr
186,0,,Apr
186,0,,Apr
186,0,,Apr
186,0,,Apr
186,0,,Apr
186,0,,Apr
186,0,,May
187,0,,Jan
187,0,,Jan
187,0,,Jan
187,0,1.0,Jan
187,0,,Jan
187,0,,Feb
187,0,,Feb
187,0,,Feb
188,0,,Mar
188,0,,Mar
188,0,,Mar
188,0,,Mar
188,0,,Mar
188,0,,Apr
188,0,,Apr
188,0,,Apr
188,0,1.0,Apr
188,0,,Apr
188,0,,Apr
188,0,,May
188,0,,May
188,0,,May
188,0,,May
188,0,,May
188,0,,May
188,0,,May
188,0,1.0,Jun
188,0,,Jun
188,0,,Jun
188,0,,Jun
188,0,,Jul
188,0,,Jul
188,0,,Jul
190,0,,Mar
190,0,,Mar
190,0,,Mar
190,0,,Apr
190,0,,Apr
190,0,,Apr
190,0,,Apr
190,0,,Apr
190,0,,Apr
190,0,,Apr
190,0,,May
190,0,,May
190,0,,May
190,0,0.0,May
190,1,,May
192,0,,Mar
192,0,,Mar
192,0,,Mar
192,0,,Apr
192,0,,Apr
192,0,,May
192,0,,May
192,0,,May
192,0,,May
192,0,,Jun
192,0,,Jun
192,0,,Jun
192,0,,Jun
192,0,,Jun
192,0,,Jun
192,0,,Jun
192,0,,Jul
192,0,,Jul
192,0,,Jul
192,0,,Jul
192,0,,Jul
192,0,,Jul
192,0,,Aug
192,0,,Aug
192,0,,Sept
193,0,1.0,Feb
193,0,,Feb
193,0,,Mar
193,0,,Mar
193,0,0.0,Mar
193,0,,Mar
193,0,1.0,Mar
193,0,,Mar
193,0,,Mar
193,0,1.0,Mar
193,0,,Mar
193,0,,Mar
193,0,,Apr
193,0,1.0,Apr
193,0,,Apr
193,0,,Apr
193,0,,Apr
194,0,,Jan
195,0,,Jan
195,0,,Feb
195,0,,Feb
195,0,,Feb
195,0,,Feb
195,0,,Feb
195,0,,Feb
195,0,,Feb
195,0,,Feb
195,0,,Mar
195,0,,Mar
195,0,0.0,Mar
195,0,,Mar
195,0,,Mar
195,0,,Mar
195,0,,Mar
195,0,,Apr
195,1,,Apr
197,0,,Jan
197,0,,Jan
197,0,,Feb
197,0,,Feb
197,0,,Feb
197,0,,Feb
197,0,,Feb
197,0,0.0,Mar
197,0,,Mar
197,0,,Mar
197,0,,Mar
197,0,,Mar
197,0,,Mar
197,0,,Apr
197,0,,Apr
197,0,,Apr
197,0,,Apr
197,1,0.0,Apr
199,0,,Jul
199,0,,Jul
199,0,,Jul
199,0,,Jul
199,0,,Jul
199,0,,Jul
199,0,,Aug
199,0,,Aug
199,0,,Aug
199,0,,Aug
199,0,,Aug
199,0,,Aug
199,0,,Aug
199,0,,Sept
200,0,,Feb
200,0,,Feb
200,0,,Feb
200,0,,Feb
200,0,,Feb
200,0,,Mar
200,0,,Mar
200,0,,Mar
200,0,,Mar
200,0,,Apr
200,0,,Apr
200,0,,Apr
200,0,,May
200,0,1.0,May
200,0,,May
200,0,,May
200,0,,May
200,0,,May
200,0,1.0,May
201,0,,Apr
201,0,,May
201,0,,May
201,0,,May
201,0,,May
201,0,,Jun
201,0,,Jun
201,0,,Jun
201,0,,Jun
201,0,,Jun
201,0,,Jun
201,0,,Jun
201,0,,Jul
201,0,,Jul
201,0,,Jul
201,0,,Jul
201,0,,Jul
201,0,,Jul
201,0,,Jul
202,0,,Aug
202,0,1.0,Aug
202,0,,Aug
202,0,,Aug
202,0,,Aug
202,0,,Aug
202,0,1.0,Aug
202,0,,Aug
204,0,,Aug
204,0,,Aug
204,0,,Aug
204,0,1.0,Aug
204,0,,Aug
204,0,,Aug
204,0,,Aug
204,0,,Sept
206,0,,Mar
206,0,,Mar
206,0,,Mar
206,0,,Mar
206,0,,Mar
206,0,,Apr
206,0,,Apr
206,0,,Apr
206,0,,Apr
206,0,0.0,Apr
206,0,0.0,Apr
206,0,,Apr
206,1,,Apr
207,0,,Jan
207,0,,Jan
207,0,,Jan
207,0,,Jan
207,0,,Jan
207,0,,Jan
207,0,,Jan
207,0,,Feb
207,0,,Feb
207,0,1.0,Feb
207,0,,Feb
207,0,,Mar
207,0,,Mar
207,0,1.0,Mar
207,0,,Mar
207,0,,Mar
208,0,,Mar
208,0,,Apr
208,0,,Apr
208,0,,Apr
208,0,,Apr
208,0,0.0,Apr
208,0,,Apr
208,0,,Apr
208,0,,Apr
208,0,,May
208,0,,May
208,0,,May
208,0,,May
208,0,,Jun
208,0,,Jun
208,0,,Jun
208,0,,Jun
208,0,,Jun
211,0,1.0,Jan
211,0,1.0,Jan
211,0,1.0,Jan
211,0,,Jan
211,0,,Jan
211,0,,Feb
211,0,,Feb
211,0,,Feb
211,0,,Feb
212,0,,Jul
212,0,,Jul
212,0,,Jul
212,0,,Aug
212,0,,Aug
212,0,,Aug
212,0,,Aug
212,0,,Aug
212,0,,Aug
212,0,,Aug
212,0,1.0,Aug
212,0,,Aug
213,0,,Apr
213,0,,Apr
213,0,,Apr
213,0,0.0,Apr
213,0,,Apr
213,0,,Apr
213,0,,Apr
213,0,,May
213,0,,May
213,0,,May
213,0,,May
213,0,,May
213,0,,May
213,0,0.0,May
213,0,,Jun
213,0,,Jun
213,0,,Jun
213,0,,Jun
213,0,,Jul
214,0,,Jul
214,0,,Jul
214,0,,Aug
214,0,,Aug
214,0,,Aug
214,0,,Aug
214,0,,Aug
214,0,,Aug
214,0,,Aug
214,0,,Aug
214,0,,Aug
214,0,,Aug
215,0,,Feb
215,0,,Feb
215,0,,Mar
215,0,,Mar
215,0,,Mar
215,0,,Mar
215,0,,Mar
215,0,,Mar
215,0,,Mar
215,0,,Apr
215,0,,Apr
215,0,,May
215,0,,May
215,0,,May
215,0,,May
215,0,1.0,May
215,0,,May
215,0,1.0,Jun
215,0,,Jul
215,0,,Jul
215,0,,Jul
215,0,,Jul
215,0,,Jul
215,0,,Jul
215,0,1.0,Jul
216,0,,Feb
216,0,,Feb
216,0,,Mar
216,0,,Mar
216,0,,Mar
216,0,,Mar
216,0,,Mar
216,0,,Mar
216,0,,Apr
216,0,,Apr
216,0,,Apr
216,0,,Apr
216,0,,Apr
216,0,0.0,Apr
216,1,,Apr
217,0,,Jun
217,0,,Jun
217,0,,Jun
217,0,,Jul
217,0,,Jul
217,0,,Jul
217,0,,Jul
217,0,,Jul
217,0,,Jul
217,0,,Jul
217,0,,Jul
217,0,0.0,Jul
217,0,,Jul
217,0,,Aug
217,0,,Aug
217,0,,Aug
217,1,0.0,Aug
218,0,1.0,Mar
218,0,,Mar
218,0,1.0,Mar
218,0,,Apr
218,0,1.0,Apr
218,0,,Apr
218,0,,Apr
218,0,,May
218,0,,May
218,0,,May
218,0,,May
218,0,1.0,May
218,0,1.0,Jun
218,0,,Jun
218,0,,Jun
218,0,,Jun
218,0,,Jul
218,0,,Jul
218,0,,Jul
218,0,,Jul
218,0,,Jul
218,0,,Jul
218,0,1.0,Aug
220,0,0.0,Apr
220,0,,Apr
220,0,1.0,May
220,0,,May
220,0,,May
220,0,,May
220,0,,May
220,0,,May
220,0,,Jun
220,0,,Jun
220,0,,Jun
220,0,,Jun
220,0,,Jun
220,0,,Jun
220,0,,Jun
220,0,,Jun
220,0,,Jun
220,1,,Jul
224,0,,Jul
224,0,,Aug
224,0,,Aug
224,0,,Aug
224,0,,Aug
224,0,,Aug
224,0,,Aug
224,0,,Aug
224,0,,Aug
224,0,,Aug
224,0,,Aug
224,0,,Aug
224,0,,Aug
225,0,,May
225,0,,May
225,0,,Jun
225,0,,Jun
225,0,,Jun
225,0,,Jun
225,0,,Jun
225,0,,Jun
225,0,,Jun
225,0,,Jun
225,0,,Jun
225,0,,Jul
225,0,,Jul
225,0,,Jul
225,0,,Jul
225,0,,Jul
225,0,,Aug
226,0,,Apr
226,0,1.0,Apr
226,0,,Apr
226,0,,May
226,0,,May
226,0,,May
226,0,,May
226,0,,May
226,0,1.0,May
226,0,,May
226,0,,May
226,0,1.0,May
226,0,1.0,May
227,0,,Jan
227,0,,Jan
227,0,,Jan
227,0,,Jan
227,0,,Jan
227,0,,Jan
227,0,,Jan
227,1,,Jan
228,0,,Apr
228,0,,Apr
228,0,,Apr
228,0,,Apr
228,0,,Apr
228,0,,May
228,0,,May
228,0,,May
228,0,,Jun
228,0,,Jun
228,0,,Jun
228,0,,Jun
228,0,,Jun
228,0,,Jun
228,0,1.0,Jun
228,0,,Jul
229,0,,Mar
229,0,,Mar
229,0,,Mar
229,0,,Mar
229,0,,Apr
229,0,,Apr
229,0,,Apr
229,0,,May
229,0,,May
229,0,,May
229,0,,May
229,0,,Jun
229,0,,Jun
229,0,,Jun
229,0,,Jun
229,0,,Jul
229,0,,Jul
229,0,,Jul
229,0,,Jul
229,0,,Jul
229,0,,Aug
231,0,,Jan
231,0,,Jan
231,0,,Jan
231,0,,Jan
231,0,0.0,Jan
231,0,0.0,Jan
231,0,,Jan
231,0,,Feb
231,0,,Feb
231,0,0.0,Feb
231,0,,Mar
231,1,0.0,Mar
232,0,,Jul
232,0,,Jul
232,0,,Jul
232,0,,Aug
232,0,,Aug
232,0,,Aug
232,0,,Aug
232,0,,Aug
232,0,,Aug
232,0,,Aug
232,0,,Aug
232,0,,Aug
232,0,,Aug
232,0,,Aug
233,0,,Feb
233,0,,Feb
233,0,,Feb
233,0,,Feb
233,0,,Mar
233,0,,Mar
233,0,,Mar
233,0,,Mar
233,0,,Mar
233,0,,Mar
233,0,,Mar
233,0,,Mar
233,0,,Mar
233,0,,Mar
233,0,,Apr
233,0,,Apr
233,0,,Apr
233,0,,Apr
233,0,,Apr
233,1,,May
236,0,,Jan
236,0,,Jan
236,0,1.0,Jan
236,0,,Jan
236,0,,Jan
236,0,,Jan
236,0,,Jan
236,0,,Jan
236,0,,Jan
236,0,,Feb
236,0,,Feb
236,0,1.0,Feb
236,0,1.0,Feb
236,0,,Feb
236,0,,Feb
236,0,,Mar
237,0,,Feb
237,0,,Mar
237,0,,Mar
237,0,,Mar
237,0,,Mar
237,0,,Mar
237,0,,Mar
237,0,,Apr
237,0,,Apr
237,0,,Apr
237,0,,Apr
237,0,,Apr
237,0,,Apr
237,0,,Apr
237,0,,Apr
237,0,,Apr
237,0,,May
237,0,,May
237,0,,May
237,0,,May
237,0,,Jun
237,0,,Jun
238,0,,Jan
238,0,,Jan
238,0,,Jan
238,0,,Jan
238,0,,Jan
238,0,,Jan
238,0,,Jan
238,0,,Feb
238,0,,Feb
240,0,,Jun
240,0,,Jun
240,0,,Jun
240,0,,Jun
240,0,,Jun
240,0,,Jun
240,0,,Jul
240,0,,Jul
240,0,,Jul
240,0,,Jul
240,0,,Jul
240,0,,Jul
240,0,,Aug
240,0,,Aug
240,0,,Aug
240,0,,Aug
242,0,,Apr
242,0,,Apr
242,0,,Apr
242,0,,May
242,0,,May
242,0,,May
242,0,,May
242,0,,May
242,0,,Jun
242,0,,Jun
242,0,,Jun
242,0,,Jun
242,0,,Jul
242,0,,Jul
242,0,,Jul
242,0,,Jul
242,0,,Jul
242,0,,Jul
242,0,,Jul
242,0,,Aug
242,1,0.0,Aug
243,0,,Jun
243,0,,Jun
243,0,,Jun
243,0,,Jul
243,0,,Jul
243,0,,Jul
243,0,,Jul
243,0,,Jul
243,1,,Jul
244,0,,May
244,0,,May
244,0,1.0,May
244,0,,May
244,0,,May
244,0,,Jun
244,0,,Jun
244,0,,Jun
244,0,,Jun
244,0,,Jun
244,0,1.0,Jun
244,0,1.0,Jun
244,0,,Jun
245,0,,Jan
245,0,,Jan
245,0,,Jan
245,0,,Jan
245,0,,Jan
245,0,,Jan
245,0,,Jan
245,0,,Feb
245,0,,Feb
245,0,,Feb
245,0,,Feb
246,0,,Apr
246,0,,Apr
246,0,,May
246,0,1.0,May
246,0,,May
246,0,,May
246,0,0.0,Jun
246,0,,Jun
246,0,,Jun
246,0,,Jun
246,0,,Jun
246,0,,Jun
246,0,,Jul
246,0,,Jul
246,0,,Jul
246,0,,Jul
246,0,,Jul
246,0,,Jul
246,0,,Aug
246,0,,Aug
247,0,,Jul
247,0,,Jul
247,0,,Jul
247,0,,Jul
247,0,1.0,Jul
247,0,,Jul
247,0,,Aug
247,0,,Aug
247,0,,Aug
247,0,,Aug
247,0,,Aug
247,0,,Aug
247,0,,Aug
247,0,,Aug
248,0,,Apr
248,0,,May
248,0,,May
248,0,,May
248,0,,May
248,0,,May
248,0,,May
248,0,,May
248,0,,May
248,1,0.0,May
251,0,,Apr
251,0,,Apr
251,0,,Apr
251,0,,Apr
251,0,,Apr
251,0,,Apr
251,0,,Apr
251,0,0.0,Apr
251,1,,Apr
252,0,,Aug
252,0,,Aug
252,0,,Aug
252,0,0.0,Aug
252,0,,Aug
252,0,,Aug
252,0,,Sept
252,0,,Sept
252,1,0.0,Sept
253,0,,Jul
253,0,,Jul
253,0,1.0,Jul
253,0,,Jul
253,0,,Jul
253,0,,Aug
253,0,,Aug
253,0,,Aug
253,0,,Aug
253,0,,Aug
253,0,,Aug
253,0,,Aug
253,0,,Aug
253,0,,Aug
253,0,,Sept
255,0,,Jan
255,0,,Jan
255,0,,Jan
255,0,,Jan
255,0,,Feb
255,0,,Feb
255,0,,Feb
255,0,,Feb
255,0,,Feb
255,0,,Feb
255,0,,Feb
255,0,,Feb
255,0,,Mar
255,0,,Mar
255,0,,Mar
255,0,,Mar
255,0,,Mar
255,0,,Mar
256,0,,Apr
256,0,,Apr
256,0,,Apr
256,0,,Apr
256,0,,May
256,0,,May
256,0,,May
256,0,,May
256,0,0.0,Jun
256,0,,Jun
256,0,,Jun
256,0,,Jul
256,0,,Jul
256,0,,Jul
256,0,,Jul
256,0,0.0,Jul
256,0,,Jul
256,1,,Jul
257,0,,Jul
257,0,,Jul
257,0,1.0,Jul
257,0,,Jul
257,0,,Jul
257,0,,Aug
257,0,,Aug
257,0,,Aug
257,0,,Aug
257,0,,Aug
257,0,,Aug
257,0,,Aug
257,0,,Aug
257,0,,Aug
257,0,,Sept
257,0,,Sept
258,0,,Jan
258,0,,Jan
258,0,,Feb
258,0,,Feb
258,0,,Feb
258,0,,Feb
258,0,,Mar
258,0,,Mar
258,0,,Mar
258,0,,Mar
258,0,,Apr
258,0,,Apr
258,0,,Apr
258,0,,Apr
258,0,1.0,May
258,0,,May
258,0,,May
258,0,,May
258,0,,May
258,0,,May
258,0,,May
259,0,,Aug
259,0,,Aug
259,0,,Aug
259,0,,Aug
259,0,,Aug
259,1,,Sept
260,0,,Jul
260,0,,Jul
260,0,,Jul
260,0,,Jul
260,0,,Aug
260,0,,Aug
260,0,,Aug
260,0,,Aug
260,0,,Aug
260,0,0.0,Aug
260,0,,Aug
260,0,,Aug
260,1,,Aug
261,0,,Feb
261,0,,Feb
261,0,,Feb
261,0,1.0,Mar
261,0,,Mar
261,0,,Mar
261,0,,Mar
261,0,,Mar
261,0,,Apr
261,0,,Apr
261,0,,Apr
261,0,1.0,Apr
261,0,,May
261,0,,May
261,0,,May
261,0,,May
261,0,,May
261,0,,Jun
261,0,,Jun
261,0,,Jun
261,0,,Jun
262,0,,Jan
262,0,,Jan
262,0,,Jan
262,0,1.0,Jan
262,0,,Feb
262,0,,Feb
262,0,,Feb
263,0,,Jul
263,0,,Jul
263,0,,Jul
263,0,,Jul
263,0,,Jul
263,0,,Jul
263,0,0.0,Jul
263,0,,Aug
263,0,,Aug
263,0,,Aug
263,0,,Aug
263,0,,Aug
263,0,,Aug
263,1,0.0,Sept
266,0,,May
266,0,1.0,May
266,0,0.0,May
266,0,,May
266,0,0.0,May
266,0,1.0,Jun
266,0,,Jun
266,0,1.0,Jun
266,0,,Jun
266,0,,Jun
266,0,1.0,Jun
266,0,,Jun
266,0,,Jul
266,0,,Jul
267,0,,Aug
267,0,,Aug
267,0,,Aug
267,0,,Aug
267,0,,Aug
267,0,,Aug
267,0,,Aug
267,0,,Aug
267,1,0.0,Sept
268,0,,Jan
268,0,,Jan
268,0,1.0,Jan
268,0,,Jan
268,0,1.0,Feb
268,0,,Feb
268,0,,Mar
268,0,,Mar
268,0,,Mar
268,0,,Mar
268,0,,Mar
268,0,,Mar
268,0,,Apr
268,0,,Apr
268,0,,Apr
268,0,,Apr
268,0,,Apr
268,0,,Apr
268,0,,May
268,0,,May
268,0,,May
272,0,1.0,Feb
272,0,,Feb
272,0,1.0,Mar
272,0,,Mar
272,0,,Mar
272,0,,Apr
272,0,,Apr
272,0,,Apr
272,0,,Apr
272,0,,Apr
272,0,,Apr
272,0,,Apr
272,0,,Apr
272,0,,May
272,0,1.0,May
272,0,,May
272,0,,May
272,0,,May
272,0,,May
272,0,,Jun
272,0,,Jun
272,0,,Jun
273,0,,Aug
273,0,,Aug
273,0,,Aug
273,0,,Aug
273,0,,Aug
273,0,,Aug
273,0,,Sept
273,0,,Sept
274,0,,Jan
274,0,,Feb
274,0,,Feb
274,0,,Feb
274,0,,Mar
274,0,,Mar
274,0,,Mar
274,0,,Mar
274,0,,Mar
274,0,,Mar
274,0,,Mar
274,0,,Apr
274,0,,Apr
274,0,,Apr
274,0,,Apr
274,0,,Apr
274,0,1.0,Apr
274,0,,Apr
274,0,,May
274,0,,May
274,0,,May
274,0,,Jun
274,0,1.0,Jun
276,0,,Jan
276,0,,Jan
276,0,,Jan
276,0,,Jan
276,0,,Jan
276,0,,Jan
276,0,,Feb
276,0,,Feb
276,0,,Feb
276,0,,Feb
276,0,0.0,Mar
276,0,,Mar
276,0,,Mar
276,0,1.0,Mar
276,0,,Mar
276,0,0.0,Mar
276,0,,Mar
277,0,1.0,Jan
277,0,,Jan
277,0,1.0,Jan
277,0,,Jan
277,0,,Jan
278,0,,Jun
278,0,,Jun
278,0,,Jun
278,0,1.0,Jun
278,0,,Jun
278,0,,Jul
278,0,,Jul
278,0,,Jul
278,0,,Jul
278,0,,Jul
278,0,,Jul
278,0,,Jul
278,0,1.0,Jul
278,0,,Aug
278,0,,Aug
278,0,,Aug
278,0,,Sept
279,0,,Feb
279,0,,Feb
279,0,,Feb
279,0,,Feb
279,0,,Mar
279,0,,Mar
279,0,,Mar
279,0,,Mar
279,0,,Apr
279,0,,Apr
279,0,,Apr
279,0,,Apr
279,0,,May
279,0,,May
279,0,,May
279,0,,May
279,0,,May
279,0,,Jun
279,0,,Jun
279,0,,Jun
279,0,,Jun
279,1,,Jun
280,0,,Jan
280,0,1.0,Jan
280,0,1.0,Jan
280,0,,Feb
280,0,,Feb
280,0,,Feb
280,0,,Feb
280,0,,Feb
280,0,,Feb
280,0,,Feb
280,0,,Feb
280,0,,Feb
280,0,,Feb
280,0,,Mar
282,0,,Jun
282,0,,Jun
282,0,,Jun
282,0,,Jun
282,0,,Jun
282,0,,Jul
282,0,,Jul
282,0,,Jul
282,0,,Jul
282,0,,Jul
282,0,,Aug
282,0,,Aug
282,0,,Aug
282,0,,Aug
282,0,,Aug
282,0,,Aug
282,0,,Aug
282,0,,Sept
284,0,,Mar
284,0,,Mar
284,0,,Mar
284,0,,Mar
284,0,,Mar
284,0,,Apr
284,0,,Apr
284,0,,May
284,0,,May
284,0,,May
284,0,,May
284,0,,May
284,0,,May
284,0,,May
284,0,,May
284,0,,Jun
284,0,1.0,Jun
284,0,,Jun
284,0,0.0,Jul
284,0,,Jul
284,0,0.0,Jul
284,1,0.0,Jul
285,0,,Jan
285,0,,Feb
285,0,,Feb
285,0,,Feb
285,0,,Mar
285,0,,Mar
285,0,,Mar
285,0,,Mar
285,0,1.0,Mar
285,0,,Mar
285,0,,May
285,0,,May
285,0,,May
285,0,,May
285,0,,May
285,0,,May
285,0,1.0,May
285,0,,May
285,0,,May
285,0,1.0,May
287,0,,Apr
287,0,,Apr
287,0,,May
287,0,,May
287,0,,May
287,0,,May
287,0,,May
287,0,,May
287,0,,May
287,0,,May
287,0,,Jun
287,0,,Jul
287,0,,Jul
287,0,,Jul
287,0,,Jul
287,0,,Jul
287,0,1.0,Jul
287,0,,Jul
287,0,,Jul
287,0,,Aug
287,0,,Aug
287,0,,Aug
288,0,,Jan
288,0,,Jan
288,0,,Jan
288,0,,Jan
288,0,,Jan
288,0,,Feb
288,0,,Feb
288,0,,Feb
288,0,1.0,Feb
288,0,,Feb
288,0,,Feb
288,0,,Feb
288,0,,Feb
288,0,,Feb
288,0,,Mar
288,0,,Mar
288,0,,Mar
288,0,,Mar
288,0,,Apr
288,0,,May
288,0,,May
288,0,,May
288,0,,May
291,0,,Jul
291,0,,Jul
291,0,,Jul
291,0,,Jul
291,0,,Jul
291,0,,Jul
291,0,,Aug
291,0,1.0,Aug
291,0,,Aug
291,0,,Aug
291,0,,Aug
291,0,,Aug
292,0,,Aug
292,0,,Aug
292,0,,Aug
292,0,,Aug
292,1,,Sept
293,0,,May
293,0,,Jun
293,0,,Jun
293,0,,Jun
293,0,,Jun
293,0,,Jun
293,0,,Jun
293,0,,Jul
293,0,,Jul
293,0,,Jul
293,0,,Jul
293,0,,Jul
293,0,,Jul
293,0,,Jul
293,0,,Aug
293,0,,Aug
293,0,,Aug
294,0,,May
294,0,,May
294,0,1.0,May
294,0,,May
294,0,,May
294,0,,Jun
294,0,,Jul
294,0,,Jul
294,0,,Jul
294,0,,Jul
294,0,1.0,Jul
294,0,,Jul
294,0,,Jul
294,0,,Aug
294,0,,Aug
294,0,,Aug
294,0,,Aug
294,0,1.0,Aug
294,0,,Aug
294,0,,Aug
294,0,,Aug
294,0,1.0,Aug
295,0,,Jun
295,0,,Jun
295,0,,Jun
295,0,,Jun
295,0,,Jun
295,0,,Jun
295,0,,Jun
295,0,,Jul
295,0,,Jul
295,0,,Jul
295,0,,Jul
295,0,,Jul
295,0,,Jul
295,0,,Aug
295,0,,Aug
