customer_id,stream_id,date,invoice_item_id,subscription_stopped
208,,2019-03-23,1.0,0
208,1318,2019-03-24,1.0,0
208,1118,2019-04-04,1.0,0
208,1455,2019-04-07,1.0,0
208,1198,2019-04-07,1.0,0
208,1161,2019-04-11,1.0,0
208,1292,2019-04-12,1.0,0
208,1438,2019-04-12,1.0,0
208,1125,2019-04-13,1.0,0
208,1239,2019-04-24,1.0,0
208,1209,2019-05-01,1.0,0
208,1700,2019-05-02,1.0,0
208,1068,2019-05-21,1.0,0
208,1406,2019-05-22,1.0,0
208,,2019-05-23,1.0,0
208,1527,2019-06-06,1.0,0
208,1514,2019-06-06,1.0,0
208,1201,2019-06-15,1.0,0
208,1325,2019-06-18,1.0,0
208,1395,2019-06-19,1.0,0
209,1470,2018-03-15,3.0,0
209,1071,2018-03-16,3.0,0
209,1731,2018-03-20,3.0,0
209,1087,2018-03-21,3.0,0
209,1428,2018-03-26,3.0,0
209,1115,2018-03-27,3.0,0
209,1274,2018-03-28,3.0,0
209,1751,2018-04-14,3.0,0
209,1387,2018-04-20,3.0,0
209,1568,2018-04-24,3.0,0
209,1255,2018-04-28,3.0,0
209,1329,2018-05-02,3.0,0
209,1276,2018-05-07,3.0,0
209,1230,2018-05-22,3.0,0
209,1447,2018-05-23,3.0,0
209,1588,2018-05-24,3.0,0
210,1083,2018-07-18,1.0,0
210,1434,2018-07-21,1.0,0
210,1766,2018-07-23,1.0,0
210,1578,2018-07-30,1.0,0
210,1311,2018-08-06,1.0,0
210,1681,2018-08-14,1.0,0
210,1481,2018-08-20,1.0,0
210,1581,2018-08-20,1.0,0
210,1757,2018-08-23,1.0,0
210,1658,2018-08-29,1.0,0
210,1468,2018-09-05,1.0,0
210,1499,2018-09-12,1.0,0
210,1054,2018-09-13,1.0,0
210,1192,2018-09-21,1.0,0
210,1489,2018-09-28,1.0,0
210,1582,2018-10-10,1.0,0
210,1439,2018-10-14,1.0,0
210,1272,2018-10-30,1.0,0
210,,2018-10-30,1.0,0
210,,2018-11-02,1.0,0
210,,2018-11-04,1.0,0
210,1062,2018-11-07,1.0,0
210,,2018-11-14,1.0,0
210,1130,2018-11-21,1.0,0
211,1235,2018-10-07,1.0,0
211,1243,2018-10-10,1.0,0
211,1373,2018-10-17,1.0,0
211,1126,2018-10-22,1.0,0
211,1708,2018-10-31,1.0,0
211,1651,2018-11-06,1.0,0
211,1361,2018-11-07,1.0,0
211,1332,2018-11-11,1.0,0
211,1092,2018-11-11,1.0,0
211,1204,2018-11-18,1.0,0
211,1338,2018-12-02,1.0,0
211,1664,2018-12-06,1.0,0
211,1384,2018-12-09,1.0,0
211,1331,2018-12-21,1.0,0
211,1648,2018-12-23,1.0,0
211,1271,2018-12-27,1.0,0
211,1249,2019-01-03,1.0,0
211,1460,2019-01-11,1.0,0
211,1693,2019-01-18,1.0,0
211,1578,2019-01-22,1.0,0
211,1697,2019-01-31,1.0,0
211,1668,2019-02-02,1.0,0
211,1555,2019-02-03,1.0,0
211,1736,2019-02-15,1.0,0
211,1098,2019-02-17,1.0,0
212,1178,2019-07-22,3.0,0
212,1641,2019-07-25,3.0,0
212,1363,2019-07-28,3.0,0
212,1679,2019-08-07,3.0,0
212,1636,2019-08-07,3.0,0
212,1307,2019-08-08,3.0,0
212,1081,2019-08-11,3.0,0
212,1309,2019-08-19,3.0,0
212,,2019-08-20,3.0,0
212,1201,2019-08-23,3.0,0
212,1207,2019-08-26,3.0,0
212,1647,2019-08-29,3.0,0
212,1318,2019-08-31,3.0,0
213,1235,2019-04-01,1.0,0
213,1132,2019-04-05,1.0,0
213,,2019-04-07,1.0,0
213,1278,2019-04-10,1.0,0
213,1579,2019-04-15,1.0,0
213,,2019-04-18,1.0,0
213,1371,2019-04-22,1.0,0
213,1379,2019-04-25,1.0,0
213,1328,2019-04-27,1.0,0
213,1596,2019-05-06,1.0,0
213,1227,2019-05-07,1.0,0
213,1343,2019-05-11,1.0,0
213,1143,2019-05-14,1.0,0
213,1179,2019-05-20,1.0,0
213,1620,2019-05-22,1.0,0
213,1693,2019-05-23,1.0,0
213,1647,2019-06-02,1.0,0
213,1060,2019-06-04,1.0,0
213,1125,2019-06-09,1.0,0
213,1254,2019-06-26,1.0,0
213,1608,2019-07-05,1.0,0
214,1170,2019-07-22,1.0,0
214,1767,2019-07-23,1.0,0
214,1209,2019-08-02,1.0,0
214,1158,2019-08-02,1.0,0
214,1353,2019-08-07,1.0,0
214,1120,2019-08-07,1.0,0
214,1272,2019-08-12,1.0,0
214,1504,2019-08-15,1.0,0
214,1316,2019-08-15,1.0,0
214,1336,2019-08-18,1.0,0
214,1245,2019-08-24,1.0,0
214,1420,2019-08-31,1.0,0
214,,2019-09-03,1.0,0
215,1094,2019-02-21,1.0,0
215,1192,2019-02-25,1.0,0
215,1329,2019-03-03,1.0,0
215,1567,2019-03-05,1.0,0
215,1473,2019-03-06,1.0,0
215,1518,2019-03-06,1.0,0
215,1356,2019-03-07,1.0,0
215,1649,2019-03-18,1.0,0
215,1188,2019-03-31,1.0,0
215,1774,2019-04-09,1.0,0
215,1442,2019-04-12,1.0,0
215,1110,2019-05-04,1.0,0
215,1722,2019-05-06,1.0,0
215,1335,2019-05-11,1.0,0
215,1377,2019-05-19,1.0,0
215,,2019-05-24,1.0,0
215,1178,2019-05-26,1.0,0
215,1054,2019-05-26,1.0,0
215,1724,2019-06-29,1.0,0
215,1351,2019-07-05,1.0,0
215,1626,2019-07-06,1.0,0
215,1339,2019-07-08,1.0,0
215,1289,2019-07-10,1.0,0
215,1428,2019-07-12,1.0,0
215,1492,2019-07-18,1.0,0
215,1238,2019-07-19,1.0,0
216,,2019-02-25,3.0,0
216,1472,2019-02-25,3.0,0
216,1451,2019-02-27,3.0,0
216,1695,2019-03-04,3.0,0
216,1561,2019-03-09,3.0,0
216,1403,2019-03-10,3.0,0
216,1056,2019-03-11,3.0,0
216,1727,2019-03-13,3.0,0
216,1604,2019-03-18,3.0,0
216,,2019-03-19,3.0,0
216,,2019-03-28,3.0,0
216,1769,2019-04-09,3.0,0
216,1368,2019-04-10,3.0,0
216,1295,2019-04-10,3.0,0
216,1074,2019-04-12,3.0,0
216,1190,2019-04-20,3.0,0
216,1684,2019-04-21,3.0,0
216,,2019-04-21,3.0,0
216,1349,2019-04-23,3.0,1
217,1721,2019-06-17,3.0,0
217,1346,2019-06-19,3.0,0
217,1295,2019-06-22,3.0,0
217,,2019-06-26,3.0,0
217,1708,2019-07-01,3.0,0
217,1655,2019-07-02,3.0,0
217,,2019-07-05,3.0,0
217,1132,2019-07-05,3.0,0
217,1178,2019-07-10,3.0,0
217,,2019-07-12,3.0,0
217,1362,2019-07-16,3.0,0
217,1118,2019-07-18,3.0,0
217,1398,2019-07-22,3.0,0
217,1520,2019-07-22,3.0,0
217,1453,2019-07-23,3.0,0
217,1370,2019-07-27,3.0,0
217,1730,2019-08-13,3.0,0
217,1330,2019-08-19,3.0,0
217,1546,2019-08-26,3.0,0
217,1430,2019-08-30,3.0,1
218,1126,2019-03-19,3.0,0
218,1388,2019-03-29,3.0,0
218,1393,2019-03-30,3.0,0
218,1281,2019-04-03,3.0,0
218,1776,2019-04-21,3.0,0
218,1297,2019-04-28,3.0,0
218,1237,2019-04-30,3.0,0
218,1077,2019-05-02,3.0,0
218,1393,2019-05-03,3.0,0
218,1316,2019-05-03,3.0,0
218,,2019-05-17,3.0,0
218,1355,2019-05-22,3.0,0
218,1375,2019-05-28,3.0,0
218,1579,2019-06-03,3.0,0
218,1330,2019-06-11,3.0,0
218,1158,2019-06-17,3.0,0
218,1094,2019-06-21,3.0,0
218,1577,2019-07-04,3.0,0
218,1683,2019-07-12,3.0,0
218,1635,2019-07-16,3.0,0
218,1634,2019-07-23,3.0,0
218,1065,2019-07-25,3.0,0
218,1570,2019-07-25,3.0,0
218,1214,2019-08-01,3.0,0
219,1448,2018-08-12,1.0,0
219,1298,2018-08-16,1.0,0
219,1762,2018-08-21,1.0,0
219,1483,2018-08-22,1.0,0
219,1691,2018-08-24,1.0,0
219,1693,2018-08-25,1.0,0
219,1632,2018-09-03,1.0,0
219,,2018-09-16,1.0,0
219,1640,2018-09-27,1.0,0
219,1364,2018-10-09,1.0,0
219,1235,2018-10-13,1.0,0
219,1717,2018-10-14,1.0,0
219,1408,2018-10-16,1.0,0
219,1627,2018-10-25,1.0,0
219,,2018-11-15,1.0,0
219,1710,2018-11-18,1.0,0
219,1643,2018-11-19,1.0,0
219,1317,2018-11-20,1.0,0
219,1188,2018-11-27,1.0,0
219,1380,2018-12-03,1.0,0
219,1249,2018-12-13,1.0,0
219,1495,2018-12-18,1.0,0
219,1273,2018-12-23,1.0,0
219,1321,2018-12-28,1.0,0
220,1691,2019-04-17,3.0,0
220,1348,2019-04-19,3.0,0
220,1752,2019-05-16,3.0,0
220,1481,2019-05-20,3.0,0
220,1275,2019-05-21,3.0,0
220,1581,2019-05-22,3.0,0
220,1716,2019-05-23,3.0,0
220,1491,2019-05-27,3.0,0
220,1651,2019-06-05,3.0,0
220,1428,2019-06-08,3.0,0
220,1137,2019-06-11,3.0,0
220,1302,2019-06-11,3.0,0
220,1584,2019-06-12,3.0,0
220,1496,2019-06-13,3.0,0
220,1530,2019-06-20,3.0,0
220,1465,2019-06-29,3.0,0
220,1598,2019-06-30,3.0,0
220,1282,2019-07-04,3.0,1
221,1246,2018-02-02,2.0,0
221,,2018-02-05,2.0,0
221,1664,2018-02-18,2.0,0
221,1371,2018-03-02,2.0,0
221,1318,2018-03-05,2.0,0
221,1170,2018-03-13,2.0,0
221,1352,2018-03-16,2.0,0
221,1066,2018-03-18,2.0,0
221,1282,2018-03-23,2.0,0
221,1385,2018-04-24,2.0,0
221,1705,2018-04-26,2.0,0
221,1455,2018-04-26,2.0,0
221,1172,2018-04-29,2.0,0
221,1627,2018-05-01,2.0,0
221,1438,2018-05-03,2.0,0
221,1418,2018-05-05,2.0,0
221,,2018-05-08,2.0,0
221,,2018-05-09,2.0,0
221,1760,2018-05-12,2.0,0
221,1694,2018-05-18,2.0,0
221,1502,2018-05-21,2.0,0
221,1306,2018-05-31,2.0,0
221,1226,2018-06-21,2.0,0
221,1527,2018-06-22,2.0,0
222,1156,2018-07-03,1.0,0
222,1425,2018-07-03,1.0,0
222,1719,2018-07-16,1.0,0
222,1365,2018-07-21,1.0,0
222,1762,2018-07-22,1.0,0
222,1166,2018-07-23,1.0,0
222,1440,2018-07-29,1.0,0
222,1561,2018-07-30,1.0,0
222,1281,2018-08-16,1.0,0
222,1327,2018-08-16,1.0,0
222,1121,2018-09-13,1.0,0
222,1770,2018-09-18,1.0,0
222,,2018-10-21,1.0,0
222,1330,2018-10-23,1.0,0
222,1398,2018-10-25,1.0,0
222,1361,2018-11-06,1.0,0
222,1659,2018-11-07,1.0,0
222,1642,2018-11-09,1.0,0
222,1487,2018-11-16,1.0,0
222,1692,2018-11-17,1.0,0
222,1748,2018-11-18,1.0,0
222,1341,2018-11-18,1.0,0
222,1730,2018-11-22,1.0,0
222,1502,2018-11-22,1.0,0
222,1476,2018-11-28,1.0,1
223,1651,2018-04-10,3.0,0
223,1137,2018-04-13,3.0,0
223,1664,2018-04-17,3.0,0
223,1413,2018-04-22,3.0,0
223,1541,2018-04-24,3.0,0
223,1621,2018-04-27,3.0,0
223,1250,2018-04-30,3.0,0
223,1526,2018-05-01,3.0,0
223,1718,2018-05-11,3.0,0
223,1093,2018-05-13,3.0,0
223,1454,2018-05-14,3.0,0
223,1758,2018-06-05,3.0,0
223,1666,2018-06-10,3.0,0
223,1446,2018-06-14,3.0,0
223,1651,2018-06-15,3.0,0
223,1382,2018-06-15,3.0,0
223,1522,2018-07-04,3.0,0
223,,2018-07-05,3.0,0
223,1237,2018-07-06,3.0,0
223,1089,2018-07-31,3.0,0
223,1280,2018-07-31,3.0,0
223,1141,2018-08-08,3.0,0
223,1359,2018-08-18,3.0,0
223,1227,2018-08-26,3.0,0
223,1578,2018-08-27,3.0,0
223,1652,2018-08-31,3.0,0
224,1703,2019-07-31,1.0,0
224,1727,2019-08-05,1.0,0
224,1497,2019-08-12,1.0,0
224,1261,2019-08-13,1.0,0
224,1328,2019-08-13,1.0,0
224,1478,2019-08-15,1.0,0
224,1111,2019-08-16,1.0,0
224,1734,2019-08-16,1.0,0
224,1322,2019-08-21,1.0,0
224,1270,2019-08-21,1.0,0
224,1554,2019-08-25,1.0,0
224,1207,2019-08-26,1.0,0
224,1434,2019-08-28,1.0,0
225,1485,2019-05-27,1.0,0
225,1723,2019-05-30,1.0,0
225,1135,2019-06-02,1.0,0
225,1324,2019-06-06,1.0,0
225,1563,2019-06-09,1.0,0
225,1473,2019-06-14,1.0,0
225,1347,2019-06-17,1.0,0
225,1357,2019-06-28,1.0,0
225,1552,2019-06-29,1.0,0
225,1321,2019-06-30,1.0,0
225,1717,2019-06-30,1.0,0
225,1587,2019-07-03,1.0,0
225,1604,2019-07-08,1.0,0
225,1580,2019-07-09,1.0,0
225,1664,2019-07-23,1.0,0
225,1185,2019-07-23,1.0,0
225,1286,2019-08-01,1.0,0
226,1403,2019-04-22,3.0,0
226,1681,2019-04-26,3.0,0
226,1709,2019-04-26,3.0,0
226,1508,2019-05-09,3.0,0
226,1722,2019-05-09,3.0,0
226,1715,2019-05-13,3.0,0
226,1703,2019-05-18,3.0,0
226,1335,2019-05-18,3.0,0
226,1276,2019-05-21,3.0,0
226,1117,2019-05-25,3.0,0
226,1739,2019-05-26,3.0,0
226,1597,2019-05-27,3.0,0
226,1139,2019-05-28,3.0,0
227,1285,2019-01-03,3.0,0
227,,2019-01-05,3.0,0
227,1323,2019-01-09,3.0,0
227,1330,2019-01-15,3.0,0
227,1526,2019-01-15,3.0,0
227,1205,2019-01-16,3.0,0
227,1760,2019-01-17,3.0,0
227,1396,2019-01-18,3.0,0
227,1198,2019-01-19,3.0,1
228,1523,2019-04-14,2.0,0
228,1551,2019-04-16,2.0,0
228,,2019-04-21,2.0,0
228,1342,2019-04-27,2.0,0
228,1434,2019-04-27,2.0,0
228,1567,2019-04-29,2.0,0
228,1218,2019-05-01,2.0,0
228,1527,2019-05-11,2.0,0
228,1434,2019-05-27,2.0,0
228,,2019-06-01,2.0,0
228,1432,2019-06-04,2.0,0
228,1193,2019-06-07,2.0,0
228,1482,2019-06-08,2.0,0
228,1447,2019-06-13,2.0,0
228,1734,2019-06-15,2.0,0
228,1388,2019-06-21,2.0,0
228,1104,2019-06-28,2.0,0
228,1193,2019-07-12,2.0,0
228,,2019-07-16,2.0,0
229,1615,2019-03-24,2.0,0
229,1712,2019-03-24,2.0,0
229,1528,2019-03-25,2.0,0
229,1481,2019-03-30,2.0,0
229,1406,2019-04-03,2.0,0
229,1243,2019-04-18,2.0,0
229,1254,2019-04-30,2.0,0
229,,2019-05-01,2.0,0
229,,2019-05-04,2.0,0
229,1290,2019-05-11,2.0,0
229,1546,2019-05-15,2.0,0
229,1389,2019-05-18,2.0,0
229,1181,2019-05-21,2.0,0
229,1237,2019-06-05,2.0,0
229,1662,2019-06-10,2.0,0
229,1076,2019-06-18,2.0,0
229,1536,2019-06-21,2.0,0
229,1550,2019-07-01,2.0,0
229,1298,2019-07-04,2.0,0
229,1456,2019-07-11,2.0,0
229,1058,2019-07-16,2.0,0
229,1429,2019-07-22,2.0,0
229,1185,2019-08-01,2.0,0
230,1075,2018-10-28,2.0,0
230,1481,2018-11-01,2.0,0
230,1369,2018-11-11,2.0,0
230,1340,2018-11-20,2.0,0
230,1708,2018-11-20,2.0,0
230,1372,2018-11-20,2.0,0
230,1578,2018-11-22,2.0,0
230,1062,2018-11-22,2.0,0
230,1486,2018-11-25,2.0,0
230,1447,2018-11-27,2.0,0
230,1281,2018-11-28,2.0,0
230,1173,2018-12-01,2.0,0
230,1454,2018-12-14,2.0,0
230,1204,2018-12-15,2.0,0
230,1664,2018-12-20,2.0,0
230,1120,2018-12-26,2.0,0
230,1283,2018-12-30,2.0,0
230,1552,2018-12-31,2.0,0
231,1263,2018-11-11,3.0,0
231,1415,2018-11-11,3.0,0
231,1227,2018-11-19,3.0,0
231,1573,2018-12-02,3.0,0
231,1060,2018-12-06,3.0,0
231,1346,2018-12-09,3.0,0
231,1098,2018-12-28,3.0,0
231,1175,2018-12-30,3.0,0
231,1224,2018-12-31,3.0,0
231,1761,2019-01-03,3.0,0
231,1295,2019-01-04,3.0,0
231,1109,2019-01-06,3.0,0
231,1645,2019-01-08,3.0,0
231,1460,2019-01-21,3.0,0
231,1426,2019-01-24,3.0,0
231,1178,2019-01-26,3.0,0
231,1079,2019-02-05,3.0,0
231,1268,2019-02-19,3.0,0
231,1635,2019-02-26,3.0,0
231,1684,2019-03-02,3.0,0
231,1309,2019-03-05,3.0,1
232,1137,2019-07-19,3.0,0
232,1559,2019-07-23,3.0,0
232,1664,2019-07-29,3.0,0
232,1218,2019-08-02,3.0,0
232,1593,2019-08-13,3.0,0
232,1766,2019-08-15,3.0,0
232,1646,2019-08-19,3.0,0
232,1104,2019-08-19,3.0,0
232,1348,2019-08-20,3.0,0
232,1541,2019-08-20,3.0,0
232,1208,2019-08-21,3.0,0
232,1242,2019-08-21,3.0,0
232,1746,2019-08-29,3.0,0
232,1233,2019-08-31,3.0,0
233,1658,2019-02-06,3.0,0
233,1276,2019-02-10,3.0,0
233,1593,2019-02-13,3.0,0
233,1527,2019-02-17,3.0,0
233,1478,2019-03-07,3.0,0
233,1714,2019-03-10,3.0,0
233,1239,2019-03-15,3.0,0
233,1659,2019-03-18,3.0,0
233,1183,2019-03-21,3.0,0
233,1761,2019-03-23,3.0,0
233,1514,2019-03-24,3.0,0
233,1657,2019-03-24,3.0,0
233,1635,2019-03-30,3.0,0
233,1408,2019-03-31,3.0,0
233,1521,2019-04-02,3.0,0
233,1387,2019-04-02,3.0,0
233,1302,2019-04-14,3.0,0
233,1639,2019-04-22,3.0,0
233,1383,2019-04-30,3.0,0
233,1179,2019-05-04,3.0,1
234,1675,2018-01-27,1.0,0
234,1268,2018-02-10,1.0,0
234,1461,2018-02-12,1.0,0
234,1171,2018-02-16,1.0,0
234,1426,2018-02-23,1.0,0
234,1061,2018-02-28,1.0,0
234,1051,2018-03-02,1.0,0
234,1637,2018-03-17,1.0,0
234,,2018-03-21,1.0,0
234,1729,2018-03-22,1.0,0
234,,2018-03-26,1.0,0
234,1081,2018-03-30,1.0,0
234,1756,2018-04-03,1.0,0
234,1052,2018-04-12,1.0,0
234,1472,2018-04-15,1.0,0
234,1274,2018-04-16,1.0,0
234,1337,2018-04-19,1.0,0
234,1211,2018-04-24,1.0,0
234,1135,2018-04-27,1.0,0
235,,2018-09-17,1.0,0
235,1186,2018-10-03,1.0,0
235,1733,2018-10-11,1.0,0
235,1213,2018-10-13,1.0,0
235,1493,2018-10-14,1.0,0
235,1073,2018-10-15,1.0,0
235,1691,2018-10-16,1.0,0
235,1679,2018-10-16,1.0,0
235,1614,2018-10-19,1.0,0
235,1424,2018-10-21,1.0,0
235,1605,2018-11-05,1.0,0
235,1257,2018-11-11,1.0,0
235,1371,2018-11-15,1.0,0
235,,2018-11-24,1.0,0
235,1209,2018-11-30,1.0,0
235,1145,2018-12-04,1.0,0
235,1423,2018-12-05,1.0,0
235,1281,2018-12-11,1.0,0
236,1364,2019-01-02,1.0,0
236,1623,2019-01-05,1.0,0
236,1727,2019-01-06,1.0,0
236,1544,2019-01-07,1.0,0
236,1421,2019-01-08,1.0,0
236,1197,2019-01-16,1.0,0
236,1162,2019-01-18,1.0,0
236,1702,2019-01-22,1.0,0
236,1465,2019-01-29,1.0,0
236,1160,2019-02-03,1.0,0
236,1439,2019-02-08,1.0,0
236,1533,2019-02-09,1.0,0
236,1644,2019-02-18,1.0,0
236,1238,2019-02-23,1.0,0
236,1543,2019-02-25,1.0,0
236,1404,2019-03-02,1.0,0
237,1372,2019-02-23,1.0,0
237,1717,2019-03-09,1.0,0
237,1507,2019-03-13,1.0,0
237,1590,2019-03-18,1.0,0
237,1110,2019-03-27,1.0,0
237,1760,2019-03-28,1.0,0
237,1747,2019-03-30,1.0,0
237,1546,2019-04-02,1.0,0
237,1134,2019-04-04,1.0,0
237,1673,2019-04-14,1.0,0
237,1728,2019-04-15,1.0,0
237,1412,2019-04-16,1.0,0
237,1322,2019-04-18,1.0,0
237,1498,2019-04-24,1.0,0
237,1217,2019-04-25,1.0,0
237,1470,2019-04-26,1.0,0
237,1568,2019-05-03,1.0,0
237,1665,2019-05-15,1.0,0
237,1749,2019-05-22,1.0,0
237,1709,2019-05-26,1.0,0
237,1718,2019-06-06,1.0,0
237,1111,2019-06-08,1.0,0
238,1488,2018-10-04,2.0,0
238,1465,2018-10-13,2.0,0
238,1164,2018-10-14,2.0,0
238,1526,2018-10-17,2.0,0
238,1328,2018-11-01,2.0,0
238,1419,2018-11-11,2.0,0
238,1423,2018-11-25,2.0,0
238,1106,2018-11-27,2.0,0
238,1251,2018-11-28,2.0,0
238,1628,2018-11-29,2.0,0
238,1176,2018-12-08,2.0,0
238,1500,2018-12-12,2.0,0
238,1291,2018-12-21,2.0,0
238,1446,2019-01-06,2.0,0
238,1758,2019-01-08,2.0,0
238,1196,2019-01-12,2.0,0
238,1575,2019-01-12,2.0,0
238,1090,2019-01-13,2.0,0
238,1147,2019-01-21,2.0,0
238,1699,2019-01-21,2.0,0
238,1214,2019-02-02,2.0,0
238,,2019-02-02,2.0,0
238,1216,2019-02-03,2.0,0
239,1726,2018-08-17,1.0,0
239,1280,2018-08-21,1.0,0
239,1518,2018-08-22,1.0,0
239,,2018-08-31,1.0,0
239,1716,2018-09-08,1.0,0
239,1754,2018-09-10,1.0,0
239,1711,2018-09-17,1.0,0
239,1192,2018-09-18,1.0,0
239,1240,2018-09-20,1.0,0
239,1172,2018-10-01,1.0,0
239,1398,2018-10-10,1.0,0
239,1148,2018-10-26,1.0,0
239,1732,2018-11-01,1.0,0
239,1259,2018-11-03,1.0,0
239,1069,2018-11-03,1.0,0
239,1270,2018-11-24,1.0,0
239,1068,2018-11-29,1.0,0
239,1637,2018-11-30,1.0,0
239,1429,2018-12-05,1.0,0
240,1606,2019-06-08,2.0,0
240,1273,2019-06-10,2.0,0
240,1357,2019-06-16,2.0,0
240,1294,2019-06-21,2.0,0
240,1475,2019-06-21,2.0,0
240,1383,2019-06-26,2.0,0
240,,2019-06-29,2.0,0
240,1267,2019-07-11,2.0,0
240,1180,2019-07-16,2.0,0
240,1287,2019-07-17,2.0,0
240,1486,2019-07-19,2.0,0
240,,2019-07-20,2.0,0
240,1056,2019-07-21,2.0,0
240,1371,2019-07-28,2.0,0
240,1333,2019-08-04,2.0,0
240,1307,2019-08-05,2.0,0
240,1485,2019-08-20,2.0,0
240,1181,2019-08-20,2.0,0
241,1515,2018-01-19,3.0,0
241,1234,2018-01-22,3.0,0
241,1341,2018-01-27,3.0,0
241,1072,2018-02-11,3.0,0
241,1207,2018-02-11,3.0,0
241,1133,2018-02-13,3.0,0
241,1707,2018-02-14,3.0,0
241,1305,2018-02-19,3.0,0
241,1651,2018-02-24,3.0,0
241,1665,2018-03-03,3.0,0
241,1272,2018-03-14,3.0,0
241,1120,2018-03-17,3.0,0
241,1211,2018-03-31,3.0,0
241,1691,2018-03-31,3.0,0
241,1050,2018-04-03,3.0,0
241,1636,2018-04-05,3.0,0
241,1145,2018-04-10,3.0,0
241,1110,2018-04-25,3.0,0
241,1643,2018-05-06,3.0,0
241,1310,2018-05-09,3.0,0
241,1274,2018-05-24,3.0,0
241,1109,2018-06-03,3.0,0
241,1331,2018-06-05,3.0,0
241,1413,2018-06-09,3.0,0
241,1649,2018-06-10,3.0,1
242,1274,2019-04-25,2.0,0
242,1268,2019-04-25,2.0,0
242,1175,2019-04-26,2.0,0
242,1417,2019-05-02,2.0,0
242,1373,2019-05-13,2.0,0
242,1395,2019-05-23,2.0,0
242,1661,2019-05-28,2.0,0
242,1313,2019-05-29,2.0,0
242,1222,2019-06-01,2.0,0
242,1439,2019-06-05,2.0,0
242,1218,2019-06-12,2.0,0
242,,2019-06-18,2.0,0
242,1635,2019-06-21,2.0,0
242,1569,2019-07-05,2.0,0
242,1327,2019-07-08,2.0,0
242,1606,2019-07-13,2.0,0
242,1565,2019-07-18,2.0,0
242,1740,2019-07-27,2.0,0
242,1514,2019-07-28,2.0,0
242,1183,2019-07-30,2.0,0
242,1398,2019-08-04,2.0,0
242,1082,2019-08-05,2.0,1
243,1299,2019-06-25,2.0,0
243,1496,2019-06-27,2.0,0
243,1536,2019-06-29,2.0,0
243,1646,2019-07-01,2.0,0
243,1655,2019-07-05,2.0,0
243,1629,2019-07-08,2.0,0
243,1562,2019-07-10,2.0,0
243,1202,2019-07-10,2.0,0
243,1288,2019-07-11,2.0,1
244,1330,2019-05-20,1.0,0
244,1215,2019-05-23,1.0,0
244,1669,2019-05-25,1.0,0
244,1386,2019-05-25,1.0,0
244,1361,2019-05-29,1.0,0
244,1408,2019-06-01,1.0,0
244,1182,2019-06-08,1.0,0
244,1647,2019-06-17,1.0,0
244,1544,2019-06-23,1.0,0
244,1518,2019-06-24,1.0,0
244,1142,2019-06-24,1.0,0
244,1506,2019-06-25,1.0,0
244,1745,2019-06-29,1.0,0
245,1096,2018-12-18,1.0,0
245,1280,2018-12-19,1.0,0
245,1640,2018-12-21,1.0,0
245,,2018-12-23,1.0,0
245,1091,2018-12-26,1.0,0
245,1225,2018-12-30,1.0,0
245,1406,2019-01-03,1.0,0
245,1676,2019-01-04,1.0,0
245,1340,2019-01-09,1.0,0
245,,2019-01-16,1.0,0
245,1304,2019-01-22,1.0,0
245,1423,2019-01-25,1.0,0
245,1308,2019-01-29,1.0,0
245,1609,2019-01-31,1.0,0
245,1319,2019-02-01,1.0,0
245,1119,2019-02-01,1.0,0
245,1610,2019-02-12,1.0,0
245,1328,2019-02-25,1.0,0
246,1462,2019-04-22,1.0,0
246,1143,2019-04-30,1.0,0
246,1440,2019-05-08,1.0,0
246,1080,2019-05-27,1.0,0
246,1664,2019-05-28,1.0,0
246,1518,2019-05-31,1.0,0
246,,2019-05-31,1.0,0
246,1414,2019-06-06,1.0,0
246,1774,2019-06-08,1.0,0
246,1700,2019-06-18,1.0,0
246,1685,2019-06-23,1.0,0
246,1551,2019-06-26,1.0,0
246,1749,2019-06-30,1.0,0
246,1141,2019-07-06,1.0,0
246,1613,2019-07-08,1.0,0
246,1361,2019-07-17,1.0,0
246,1113,2019-07-26,1.0,0
246,,2019-07-26,1.0,0
246,1319,2019-07-27,1.0,0
246,1704,2019-07-30,1.0,0
246,1398,2019-08-04,1.0,0
246,1594,2019-08-07,1.0,0
247,1591,2019-07-18,1.0,0
247,1592,2019-07-20,1.0,0
247,1058,2019-07-25,1.0,0
247,1073,2019-07-27,1.0,0
247,1405,2019-07-27,1.0,0
247,1188,2019-07-31,1.0,0
247,1482,2019-08-08,1.0,0
247,1756,2019-08-09,1.0,0
247,1490,2019-08-18,1.0,0
247,1216,2019-08-20,1.0,0
247,1216,2019-08-20,1.0,0
247,1364,2019-08-28,1.0,0
247,1244,2019-08-30,1.0,0
247,1122,2019-08-31,1.0,0
247,,2019-09-03,1.0,0
248,1623,2019-04-29,3.0,0
248,,2019-04-30,3.0,0
248,1771,2019-05-05,3.0,0
248,1472,2019-05-07,3.0,0
248,1754,2019-05-09,3.0,0
248,1693,2019-05-13,3.0,0
248,1174,2019-05-18,3.0,0
248,1479,2019-05-18,3.0,0
248,1124,2019-05-20,3.0,0
248,1330,2019-05-20,3.0,0
248,1456,2019-05-25,3.0,1
249,1473,2018-03-19,1.0,0
249,1270,2018-03-19,1.0,0
249,1569,2018-03-22,1.0,0
249,1705,2018-04-03,1.0,0
249,1156,2018-04-04,1.0,0
249,,2018-04-04,1.0,0
